user_id,product_id,timestamp,event_type
synthetic_powerlook_smartcasual_003,8843142660346,2024-01-11 21:54:06,purchase
synthetic_powerlook_smartcasual_003,8895070404858,2024-01-22 14:25:36,purchase
synthetic_powerlook_smartcasual_003,8895067455738,2024-01-25 18:21:05,purchase
synthetic_powerlook_smartcasual_003,9012012613882,2024-02-03 18:59:07,purchase
synthetic_powerlook_smartcasual_003,9135578939642,2024-04-14 01:14:37,purchase
synthetic_powerlook_smartcasual_003,8843158192378,2024-04-17 17:36:16,purchase
synthetic_powerlook_smartcasual_003,9057615249658,2024-05-06 20:37:37,purchase
synthetic_powerlook_smartcasual_003,8843096916218,2024-05-12 23:32:00,purchase
synthetic_powerlook_smartcasual_003,8901999591674,2024-06-03 21:02:46,purchase
synthetic_powerlook_smartcasual_003,9045757001978,2024-06-29 13:29:15,purchase
synthetic_powerlook_smartcasual_004,8895069618426,2024-02-21 12:02:44,purchase
synthetic_powerlook_smartcasual_004,8843169857786,2024-03-03 18:05:50,purchase
synthetic_powerlook_smartcasual_004,8895068995834,2024-03-17 02:08:18,purchase
synthetic_powerlook_smartcasual_004,9034962698490,2024-04-01 01:30:54,purchase
synthetic_powerlook_smartcasual_004,8843208294650,2024-04-07 21:28:52,purchase
synthetic_powerlook_smartcasual_004,9201253155066,2024-05-16 02:31:40,purchase
synthetic_powerlook_smartcasual_004,9069056852218,2024-06-09 14:50:32,purchase
synthetic_powerlook_smartcasual_004,8931016147194,2024-06-11 08:33:14,purchase
synthetic_powerlook_smartcasual_004,9142044328186,2024-06-22 14:48:18,purchase
synthetic_powerlook_smartcasual_004,9012012581114,2024-06-23 04:22:47,purchase
synthetic_powerlook_smartcasual_004,8931016278266,2024-06-26 11:20:10,purchase
synthetic_powerlook_smartcasual_005,9124154507514,2024-01-01 06:40:04,purchase
synthetic_powerlook_smartcasual_005,8843168809210,2024-01-11 23:21:49,purchase
synthetic_powerlook_smartcasual_005,9175413784826,2024-02-15 08:36:50,purchase
synthetic_powerlook_smartcasual_005,9120572276986,2024-02-21 06:25:28,purchase
synthetic_powerlook_smartcasual_005,8843109335290,2024-03-03 19:26:08,purchase
synthetic_powerlook_smartcasual_005,8931015819514,2024-04-11 15:06:35,purchase
synthetic_powerlook_smartcasual_005,8842902667514,2024-04-15 21:18:46,purchase
synthetic_powerlook_smartcasual_005,8843128668410,2024-04-24 22:02:21,purchase
synthetic_powerlook_smartcasual_005,9223077363962,2024-05-21 20:55:54,purchase
synthetic_powerlook_smartcasual_005,8843182964986,2024-05-23 08:20:12,purchase
synthetic_powerlook_smartcasual_005,9025336279290,2024-06-07 06:01:17,purchase
synthetic_powerlook_casual_001,8931016081658,2024-01-07 11:42:03,purchase
synthetic_powerlook_casual_001,9039277654266,2024-01-19 15:26:37,purchase
synthetic_powerlook_casual_001,8895070535930,2024-01-26 06:43:12,purchase
synthetic_powerlook_casual_001,8895070535930,2024-03-19 08:49:57,purchase
synthetic_powerlook_casual_001,9142044590330,2024-04-02 19:18:29,purchase
synthetic_powerlook_casual_001,8843207016698,2024-05-13 19:18:11,purchase
synthetic_powerlook_casual_001,9135578677498,2024-05-21 02:21:13,purchase
synthetic_powerlook_casual_001,8843191681274,2024-06-18 04:08:08,purchase
synthetic_powerlook_casual_001,9098870489338,2024-06-18 18:46:27,purchase
synthetic_powerlook_casual_001,9142044557562,2024-06-21 22:02:16,purchase
synthetic_powerlook_casual_001,8949241512186,2024-06-22 17:15:37,purchase
synthetic_powerlook_casual_002,9069057212666,2024-02-07 11:17:50,purchase
synthetic_powerlook_casual_002,8895072796922,2024-02-11 17:30:38,purchase
synthetic_powerlook_casual_002,8895070568698,2024-02-24 16:11:56,purchase
synthetic_powerlook_casual_002,9146084163834,2024-03-12 08:04:56,purchase
synthetic_powerlook_casual_002,8938495508730,2024-03-16 09:45:08,purchase
synthetic_powerlook_casual_002,8843174183162,2024-03-22 07:39:44,purchase
synthetic_powerlook_casual_002,9135578677498,2024-03-29 18:47:04,purchase
synthetic_powerlook_casual_002,8895073255674,2024-05-06 08:56:10,purchase
synthetic_powerlook_casual_002,9039277752570,2024-06-11 12:00:33,purchase
synthetic_powerlook_casual_002,9057615020282,2024-06-25 20:42:15,purchase
synthetic_powerlook_casual_003,9135578841338,2024-02-11 10:51:19,purchase
synthetic_powerlook_casual_003,9075193512186,2024-02-13 21:20:43,purchase
synthetic_powerlook_casual_003,8938493804794,2024-02-17 02:57:14,purchase
synthetic_powerlook_casual_003,9075192758522,2024-02-28 08:53:54,purchase
synthetic_powerlook_casual_003,8843217174778,2024-03-25 13:38:48,purchase
synthetic_powerlook_casual_003,9146084819194,2024-04-05 21:10:14,purchase
synthetic_powerlook_casual_003,8959930171642,2024-04-18 03:23:00,purchase
synthetic_powerlook_casual_003,8895066734842,2024-06-01 06:11:20,purchase
synthetic_powerlook_casual_003,8931013918970,2024-06-14 11:10:12,purchase
synthetic_powerlook_casual_004,8843158192378,2024-01-02 16:13:28,purchase
synthetic_powerlook_casual_004,9069057474810,2024-01-06 15:53:44,purchase
synthetic_powerlook_casual_004,9108131545338,2024-01-17 06:10:53,purchase
synthetic_powerlook_casual_004,8843083907322,2024-01-21 00:34:27,purchase
synthetic_powerlook_casual_004,9075192758522,2024-01-28 19:02:51,purchase
synthetic_powerlook_casual_004,9002767810810,2024-02-04 02:04:14,purchase
synthetic_powerlook_casual_004,8942370259194,2024-04-22 05:55:42,purchase
synthetic_powerlook_casual_004,8843086823674,2024-05-07 20:00:20,purchase
synthetic_powerlook_casual_004,8931013624058,2024-05-27 19:07:37,purchase
synthetic_powerlook_casual_004,9079361929466,2024-06-15 07:22:04,purchase
synthetic_powerlook_casual_004,9075192922362,2024-06-17 20:28:56,purchase
synthetic_powerlook_casual_005,9012012581114,2024-01-15 09:06:42,purchase
synthetic_powerlook_casual_005,8843165729018,2024-02-14 23:22:22,purchase
synthetic_powerlook_casual_005,8895072600314,2024-03-06 10:30:45,purchase
synthetic_powerlook_casual_005,8843217174778,2024-03-23 06:09:47,purchase
synthetic_powerlook_casual_005,8843201839354,2024-04-10 19:19:36,purchase
synthetic_powerlook_casual_005,9184579387642,2024-04-19 05:16:32,purchase
synthetic_powerlook_casual_005,9124154736890,2024-05-12 21:06:04,purchase
synthetic_powerlook_casual_005,9002767614202,2024-06-13 14:34:21,purchase
synthetic_powerlook_casual_005,8895071355130,2024-06-15 07:14:23,purchase
synthetic_powerlook_casual_005,8843016831226,2024-06-24 06:07:39,purchase
synthetic_powerlook_casual_005,8843192598778,2024-06-27 05:19:03,purchase
