product_id,title,description,image_url,price_inr,category,pdp_url
9242088964258,Black Slim Fit Stretch Shirt ( Shirts),"Crafted from a premium 97% Cotton 3% Elastane blend, this black slim-fit shirt offers unparalleled comfort with a touch of necessary stretch. The sharp spread collar and clean design create a versatile silhouette that effortlessly transitions from office hours to evening drinks. A wardrobe essential that combines modern refinement with everyday wearability. Size & Fit Fit - Slim Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Smart Casuals Pattern : Plain Collar : Spread Material : 97% Cotton 3% Elastane Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4MSS4810-06",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_4ed22fcb-5a50-4e21-8168-449ca24aba4c.jpg?v=1780310475,1399.0,Shirts,https://snitch.co.in/products/slim-fit-stretch-shirt-4mss4810-06
9242088931490,Lavender Slim Fit Stretch Shirt ( Shirts),"Effortlessly sophisticated, this lavender shirt is tailored for a sharp, slim fit that complements any wardrobe. Crafted from a high-quality 97% Cotton 3% Elastane blend, it offers exceptional comfort with a touch of stretch. Perfect for both office meetings and evening social events, this versatile piece brings refined style to your daily look with ease. Size & Fit Fit - Slim Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Smart Casuals Pattern : Plain Collar : Spread Material : 97% Cotton 3% Elastane Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4MSS4810-05",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_1f2dd037-983b-44ce-8ce6-7dc28a126880.jpg?v=1780310473,1399.0,Shirts,https://snitch.co.in/products/slim-fit-stretch-shirt-4mss4810-05
9242088898722,Light Green Slim Fit Stretch Shirt ( Shirts),"Effortless style meets exceptional comfort in this light green shirt. Expertly tailored in a premium 97% Cotton 3% Elastane blend, it offers the perfect slim fit with just enough stretch for all-day ease. Its clean design and subtle hue make it a versatile essential for every modern wardrobe, seamlessly bridging the gap between work and play with grace. Size & Fit Fit - Slim Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Smart Casuals Pattern : Plain Collar : Spread Material : 97% Cotton 3% Elastane Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4MSS4810-04",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_eab0a2b4-50c4-4f2c-aa5e-37e023866716.jpg?v=1780310471,1399.0,Shirts,https://snitch.co.in/products/slim-fit-stretch-shirt-4mss4810-04
9242088833186,Pink Slim Fit Stretch Shirt ( Shirts),"Effortlessly stylish, this pink shirt is a wardrobe essential crafted from a premium 97% Cotton 3% Elastane blend for superior comfort and a perfect slim fit. Featuring a sharp spread collar and long sleeves, its clean aesthetic transitions seamlessly from professional settings to weekend outings. Experience high-quality fashion at an affordable price point. Size & Fit Fit - Slim Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Smart Casuals Pattern : Plain Collar : Spread Material : 97% Cotton 3% Elastane Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4MSS4810-03",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_3c95e8a9-0e51-4d2d-9ad3-835e3bd10ff6.jpg?v=1780310469,1399.0,Shirts,https://snitch.co.in/products/slim-fit-stretch-shirt-4mss4810-03
9242088800418,Off White Slim Fit Stretch Shirt ( Shirts),"Effortless style meets modern comfort in this off-white stretch shirt. Tailored for a sharp slim fit, it is crafted from a premium 97% Cotton 3% Elastane blend that moves with you throughout the day. Featuring a classic spread collar and clean design, this versatile piece is a wardrobe essential, perfect for elevating both your work and weekend ensembles. Size & Fit Fit - Slim Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Smart Casuals Pattern : Plain Collar : Spread Material : 97% Cotton 3% Elastane Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4MSS4810-02",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_340904b1-2c05-43f3-8a56-0f1a7809598d.jpg?v=1780310467,1399.0,Shirts,https://snitch.co.in/products/slim-fit-stretch-shirt-4mss4810-02
9242088767650,White Slim Fit Stretch Shirt ( Shirts),"Experience unparalleled comfort with this crisp white shirt, expertly crafted from a high-quality 97% Cotton 3% Elastane blend. Its tailored slim-fit silhouette ensures a sharp, modern look perfect for any occasion. Versatile, breathable, and effortlessly stylish, this essential piece delivers premium quality and a refined finish at an affordable price. Size & Fit Fit - Slim Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Smart Casuals Pattern : Plain Collar : Spread Material : 97% Cotton 3% Elastane Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4MSS4810-01",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_22916ad6-6f41-4230-8533-fa2d2afe378b.jpg?v=1780310465,1399.0,Shirts,https://snitch.co.in/products/slim-fit-stretch-shirt-4mss4810-01
9242086670498,100% Cotton Checks Regular Fit Shirt ( Shirts),"Crafted from 100% Cotton, this shirt features a sharp plaid pattern that blends versatility with a modern edge. Designed for the style-conscious individual, it offers breathable comfort in a tailored regular fit, making it an ideal choice for both professional settings and casual outings. Experience premium quality that elevates your everyday wardrobe effortlessly. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Casual Wear Pattern : Checks Collar : Button Down Material : 100% Cotton Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4MSS4771-02",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_fa230421-b61e-4d0a-ad62-82c3a923848e.jpg?v=1780310482,1299.0,Shirts,https://snitch.co.in/products/100-cotton-checks-regular-fit-shirt-4mss4771-02
9223561281698,Slim Fit 100% Cotton Abstract Shirt ( Shirts),"Abstract mossy-green patterns take center stage on this sophisticated slim-fit shirt, designed for the modern man. Crafted from 100% Cotton, the breathable fabric ensures all-day comfort while maintaining a crisp look. Features a sharp spread collar and a curved hem, perfect for transition from office hours to evening social gatherings. Size & Fit Fit - Slim Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Formal Wear Pattern : Abstract Collar : Spread Material : 100% Cotton Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4MSS4781-01",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/5_61fa0b0d-6dc7-4dd4-b405-73397a1c568d.jpg?v=1777913533,1499.0,Shirts,https://snitch.co.in/products/slim-fit-100-cotton-abstract-shirt-4mss4781-01
9238486352034,Cotton Linen Light Brown Shirt ( Shirts),"Distinctive light-brown hues define this versatile regular-fit shirt, featuring classic full sleeves and a sophisticated button-down collar. Crafted from a premium 92% Cotton 8% Linen blend, it offers exceptional breathability and a soft touch. Perfect for a polished yet relaxed look, this piece combines quality style with value. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Beach Wear Pattern : Plain Collar : Button Down Material : 92% Cotton 8% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4SFS160-07",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_f093ca31-3b1b-4cf8-9d60-df2f5f1bf887.jpg?v=1779819985,1299.0,Shirts,https://snitch.co.in/products/linen-blend-regular-fit-shirt-4sfs160-07
9237969207458,Cotton Linen Sage Green Shirt ( Shirts),"Sage-green hues define this versatile regular-fit shirt, perfect for your next seaside getaway or a sun-drenched brunch. Expertly crafted from a premium 92% Cotton 8% Linen blend, it offers exceptional breathability and a soft, lived-in feel. The classic button-down collar and curved hem ensure a polished look that stays comfortable all day. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Beach Wear Pattern : Plain Collar : Button Down Material : 92% Cotton 8% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4SFS160-13",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4sfs160-13_1.jpg?v=1779725284,1299.0,Shirts,https://snitch.co.in/products/linen-blend-regular-fit-shirt-4sfs160-13
9235522388130,Cotton Linen Olive Shirt ( Shirts),"Earthy olive tones define this sophisticated button-down shirt, meticulously crafted from a premium 92% Cotton 8% Linen Blend. The breathable woven fabric offers a soft touch and exceptional comfort, making it a versatile staple for any modern wardrobe. Featuring a sharp button-down collar and curved hem, it exudes effortless style for your next getaway. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Beach Wear Pattern : Plain Collar : Button Down Material : 92% Cotton 8% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4SFS160-12",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_48bf9b4e-e886-43c0-8283-efe78c4ab97b.jpg?v=1779298228,1299.0,Shirts,https://snitch.co.in/products/linen-blend-regular-fit-shirt-4sfs160-12
9235522355362,Cotton Linen Blue Shirt ( Shirts),"Dusty-blue tones define this versatile regular-fit shirt, a perfect addition to your contemporary wardrobe. Engineered from a premium 92% Cotton 8% Linen blend, it offers exceptional breathability and a soft touch for all-day comfort. Featuring a crisp button-down collar and curved hem, it’s ideal for achieving a polished casual aesthetic. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Beach Wear Pattern : Plain Collar : Button Down Material : 92% Cotton 8% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4SFS160-11",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_c35535ec-5444-439c-9112-57a7a4e97b16.jpg?v=1779298226,1299.0,Shirts,https://snitch.co.in/products/linen-blend-regular-fit-shirt-4sfs160-11
9235522322594,Cotton Linen Brown Shirt ( Shirts),"Earth-toned sophistication defines this dark brown shirt, expertly tailored for a sharp, regular fit. The unique blend of 92% Cotton 8% Linen offers exceptional breathability and a subtle textured finish, making it a versatile choice. Perfect for smart-casual outings, it combines effortless style with high-quality comfort at an affordable price. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Beach Wear Pattern : Plain Collar : Button Down Material : 92% Cotton 8% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4SFS160-10",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_77be51f1-8bf5-47c4-b3da-2c814d9bedf2.jpg?v=1779298224,1299.0,Shirts,https://snitch.co.in/products/linen-blend-regular-fit-shirt-4sfs160-10
9235522289826,Cotton Linen Mauve Shirt ( Shirts),"Mauve hues define this sophisticated regular-fit shirt, featuring full sleeves and a classic button-down collar. Crafted from a high-quality 92% Cotton 8% Linen blend, it offers exceptional breathability and a smooth texture. This versatile piece effortlessly transitions from work to weekend outings. Experience premium style today. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Beach Wear Pattern : Plain Collar : Button Down Material : 92% Cotton 8% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4SFS160-09",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_f1183e58-4772-4ad4-b037-12446e69c04e.jpg?v=1779298222,1299.0,Shirts,https://snitch.co.in/products/linen-blend-regular-fit-shirt-4sfs160-09
9235522257058,Cotton Linen Burgundy Shirt ( Shirts),"Burgundy richness defines this regular-fit shirt, a versatile masterpiece for the modern man. Composed of 92% Cotton 8% Linen, it offers unparalleled breathability and a soft touch against the skin. Featuring a classic button-down collar and full sleeves, it balances relaxed comfort with a sharp aesthetic. Stay cool and stylish effortlessly. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Beach Wear Pattern : Plain Collar : Button Down Material : 92% Cotton 8% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4SFS160-06",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_a5058eb7-82cd-4a1b-b482-f7389d0a3d04.jpg?v=1779298219,1299.0,Shirts,https://snitch.co.in/products/linen-blend-regular-fit-shirt-4sfs160-06
9235522224290,Cotton Linen Dark Yellow Shirt ( Shirts),"Sun-kissed pale yellow hues define this regular-fit shirt, designed for the modern man who values both comfort and sophistication. Crafted from a premium 92% Cotton 8% Linen Blend, it offers exceptional breathability and a soft, textured finish. Featuring a sharp button-down collar and curved hem, it’s a versatile mass-premium staple. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Beach Wear Pattern : Plain Collar : Button Down Material : 92% Cotton 8% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4SFS160-04",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_52aadc94-ad82-44a7-b514-2f12c609e479.jpg?v=1779298217,1299.0,Shirts,https://snitch.co.in/products/linen-blend-regular-fit-shirt-4sfs160-04
9235522191522,Cotton Linen Pink Shirt ( Shirts),"Dusty pink hues meet timeless design in this regular-fit shirt, featuring a sophisticated button-down collar and a practical chest pocket. Crafted from a premium blend of 92% Cotton 8% Linen, it offers exceptional breathability and a soft touch. Perfect for casual outings or smart-casual office days, this shirt ensures style without compromise. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Beach Wear Pattern : Plain Collar : Button Down Material : 92% Cotton 8% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4SFS160-02",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_bad1d387-425d-481c-885d-39fa74331087.jpg?v=1779298214,1299.0,Shirts,https://snitch.co.in/products/linen-blend-regular-fit-shirt-4sfs160-02
9233082777762,Cotton Linen Khaki Shirt ( Shirts),"Khaki-toned elegance defines this regular-fit shirt, meticulously crafted from a premium blend of 92% Cotton 8% Linen. The button-down collar and full sleeves offer a polished yet relaxed aesthetic, perfect for transitioning from office hours to evening meet-ups. Breathable fabric ensures all-day comfort while maintaining a sharp, high-quality look at an affordable price. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Beach Wear Pattern : Plain Collar : Button Down Material : 92% Cotton 8% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4SFS160-14",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_d4198e81-87d9-469e-9025-1e960993e4d1.jpg?v=1779027391,1299.0,Shirts,https://snitch.co.in/products/linen-blend-regular-fit-shirt-4sfs160-14
9233082744994,Cotton Linen White Shirt ( Shirts),"Pristine white hues define this regular-fit shirt, expertly crafted from a premium 92% Cotton 8% Linen blend for unmatched breathability. Featuring a sophisticated button-down collar and full sleeves, it offers a refined silhouette. Perfect for office days or evening outings, this shirt blends timeless style with mass-premium quality. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Beach Wear Pattern : Plain Collar : Button Down Material : 92% Cotton 8% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4SFS160-08",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_41809d86-9974-4f50-90b0-c0e8ce412560.jpg?v=1779027389,1299.0,Shirts,https://snitch.co.in/products/linen-blend-regular-fit-shirt-4sfs160-08
9233082712226,Cotton Linen Rust Shirt ( Shirts),"Earthy rust tones define this premium regular-fit shirt, a versatile essential for the modern man. Meticulously crafted from a breathable 92% Cotton 8% Linen blend, it offers exceptional comfort and a refined texture. The classic button-down collar and full sleeves provide a polished look, perfect for transitions from day to night. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Beach Wear Pattern : Plain Collar : Button Down Material : 92% Cotton 8% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4SFS160-05",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_96081e72-7474-49ff-818a-4f55daffed18.jpg?v=1779027386,1299.0,Shirts,https://snitch.co.in/products/linen-blend-regular-fit-shirt-4sfs160-05
9233082646690,Cotton Linen Cream Shirt ( Shirts),"Creamy-hued sophistication defines this regular-fit shirt, featuring a crisp button-down collar and tailored full sleeves. Expertly woven from a breathable 92% Cotton 8% Linen Blend, it offers a lightweight feel with a premium look. Ideal for warm days, this piece balances understated elegance with daily comfort for the modern man. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Beach Wear Pattern : Plain Collar : Button Down Material : 92% Cotton 8% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4SFS160-03",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_6277dc0f-75c9-49ad-ba6b-dfdbded578c4.jpg?v=1779027384,1299.0,Shirts,https://snitch.co.in/products/linen-blend-regular-fit-shirt-4sfs160-03
9233082613922,Cotton Linen Yellow Shirt ( Shirts),"Sunshine-yellow hues define this classic regular-fit shirt, a versatile addition to your wardrobe. Crafted from a 92% Cotton 8% Linen blend, it offers exceptional breathability and comfort for all-day wear. Featuring full sleeves and a smart button-down collar, this piece merges timeless style with modern ease at a great value. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Beach Wear Pattern : Plain Collar : Button Down Material : 92% Cotton 8% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4SFS160-01",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_0488fbcd-d513-4293-bebd-00d37fe81132.jpg?v=1779027382,1299.0,Shirts,https://snitch.co.in/products/linen-blend-regular-fit-shirt-4sfs160-01
9237968912546,Slim Fit Stretch Luxe Shirt ( Shirts),"Deep brown tones define this slim-fit shirt, featuring full sleeves and a classic spread collar. Crafted from 73% Polyester 23% Modal 4% Elastane, it offers a smooth, stretchable feel for all-day ease. Perfect for high-end styling, this piece delivers a mass-premium look at an affordable price, ensuring you stand out at any evening event. Size & Fit Fit - Slim Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Formal Wear Pattern : Plain Collar : Spread Material : 73% Polyester 23% Modal 4% Elastane Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4MLX1239-04",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4mlx1239-04_1.jpg?v=1779725267,2199.0,Shirts,https://snitch.co.in/products/slim-fit-stretch-luxe-shirt-4mlx1239-04
