user_id,product_id,timestamp,event_type
synthetic_snitch_minimalist_003,9239407329442,2024-06-18 17:55:05,purchase
synthetic_snitch_minimalist_004,8573591748770,2024-01-20 12:01:36,purchase
synthetic_snitch_minimalist_004,8526404288674,2024-01-22 12:23:23,purchase
synthetic_snitch_minimalist_004,8858791510178,2024-02-14 03:23:07,purchase
synthetic_snitch_minimalist_004,8780643205282,2024-02-20 21:40:46,purchase
synthetic_snitch_minimalist_004,8519414415522,2024-02-28 01:01:53,purchase
synthetic_snitch_minimalist_004,8573591748770,2024-04-21 06:00:30,purchase
synthetic_snitch_minimalist_004,8858791510178,2024-04-29 08:31:54,purchase
synthetic_snitch_minimalist_004,8791572611234,2024-05-11 14:03:52,purchase
synthetic_snitch_minimalist_004,8603056341154,2024-05-12 04:24:14,purchase
synthetic_snitch_minimalist_004,8661209546914,2024-05-19 03:00:16,purchase
synthetic_snitch_minimalist_004,8858791510178,2024-06-14 19:09:19,purchase
synthetic_snitch_minimalist_004,8740698423458,2024-06-18 21:58:43,purchase
synthetic_snitch_minimalist_005,8353944240290,2024-01-05 00:03:50,purchase
synthetic_snitch_minimalist_005,8830304026786,2024-01-17 10:59:41,purchase
synthetic_snitch_minimalist_005,9236095664290,2024-01-21 23:49:15,purchase
synthetic_snitch_minimalist_005,8772150493346,2024-01-28 10:17:22,purchase
synthetic_snitch_minimalist_005,8722884952226,2024-02-10 10:31:39,purchase
synthetic_snitch_minimalist_005,8661210595490,2024-02-27 04:23:44,purchase
synthetic_snitch_minimalist_005,8451303473314,2024-03-25 23:42:17,purchase
synthetic_snitch_minimalist_005,7535947677858,2024-04-03 21:55:14,purchase
synthetic_snitch_minimalist_005,8843332681890,2024-05-15 11:57:11,purchase
synthetic_snitch_minimalist_005,8661209546914,2024-06-02 01:28:18,purchase
synthetic_snitch_minimalist_005,8461895401634,2024-06-10 05:36:09,purchase
synthetic_snitch_minimalist_005,8365793181858,2024-06-10 09:26:45,purchase
synthetic_snitch_minimalist_005,8526404616354,2024-06-10 17:07:55,purchase
synthetic_snitch_minimalist_005,8519414415522,2024-06-24 10:57:27,purchase
synthetic_snitch_minimalist_005,8675671015586,2024-06-28 14:52:46,purchase
synthetic_snitch_activecasual_001,8715965694114,2024-01-03 12:32:21,purchase
synthetic_snitch_activecasual_001,8843333730466,2024-01-27 01:05:26,purchase
synthetic_snitch_activecasual_001,8443580350626,2024-02-01 13:03:57,purchase
synthetic_snitch_activecasual_001,8910060191906,2024-02-05 13:18:43,purchase
synthetic_snitch_activecasual_001,8693016920226,2024-02-20 18:31:45,purchase
synthetic_snitch_activecasual_001,8553935012002,2024-02-26 04:02:45,purchase
synthetic_snitch_activecasual_001,8756617117858,2024-02-27 23:53:32,purchase
synthetic_snitch_activecasual_001,8553931047074,2024-03-19 11:59:16,purchase
synthetic_snitch_activecasual_001,8614326108322,2024-03-31 08:59:22,purchase
synthetic_snitch_activecasual_001,8844909609122,2024-03-31 15:13:10,purchase
synthetic_snitch_activecasual_001,8628589232290,2024-05-20 17:02:47,purchase
synthetic_snitch_activecasual_001,8751123300514,2024-06-18 02:54:50,purchase
synthetic_snitch_activecasual_001,8536878940322,2024-06-24 21:36:50,purchase
synthetic_snitch_activecasual_001,8861865967778,2024-06-29 15:25:58,purchase
synthetic_snitch_activecasual_002,8714574758050,2024-01-16 06:34:54,purchase
synthetic_snitch_activecasual_002,8748910018722,2024-01-23 09:35:11,purchase
synthetic_snitch_activecasual_002,8769691287714,2024-01-24 17:18:53,purchase
synthetic_snitch_activecasual_002,8504461131938,2024-03-19 12:34:58,purchase
synthetic_snitch_activecasual_002,9214320574626,2024-04-12 16:16:26,purchase
synthetic_snitch_activecasual_002,8835502080162,2024-05-09 11:43:42,purchase
synthetic_snitch_activecasual_002,8688077832354,2024-05-13 18:08:47,purchase
synthetic_snitch_activecasual_002,8614326665378,2024-05-29 11:56:36,purchase
synthetic_snitch_activecasual_002,8896662044834,2024-06-16 21:19:54,purchase
synthetic_snitch_activecasual_003,8553917415586,2024-01-20 04:01:05,purchase
synthetic_snitch_activecasual_003,8553931047074,2024-01-26 09:38:06,purchase
synthetic_snitch_activecasual_003,8768339738786,2024-01-27 19:49:02,purchase
synthetic_snitch_activecasual_003,8542299291810,2024-04-10 11:46:49,purchase
synthetic_snitch_activecasual_003,8772149117090,2024-04-18 01:05:25,purchase
synthetic_snitch_activecasual_003,8688077832354,2024-04-24 17:59:16,purchase
synthetic_snitch_activecasual_003,8781257998498,2024-05-10 22:06:48,purchase
synthetic_snitch_activecasual_003,8690893357218,2024-06-01 04:24:26,purchase
synthetic_snitch_activecasual_004,8534283223202,2024-01-21 14:02:16,purchase
synthetic_snitch_activecasual_004,8740695933090,2024-01-22 12:28:36,purchase
synthetic_snitch_activecasual_004,8747167318178,2024-02-22 11:08:01,purchase
synthetic_snitch_activecasual_004,8451099721890,2024-03-08 17:27:19,purchase
synthetic_snitch_activecasual_004,8457899245730,2024-03-15 16:12:39,purchase
synthetic_snitch_activecasual_004,8513753940130,2024-03-18 02:01:54,purchase
synthetic_snitch_activecasual_004,8564772339874,2024-04-19 03:53:50,purchase
synthetic_snitch_activecasual_004,8697064751266,2024-04-19 16:31:57,purchase
synthetic_snitch_activecasual_004,8910060159138,2024-05-16 08:34:03,purchase
synthetic_snitch_activecasual_004,8517383487650,2024-05-18 11:47:57,purchase
synthetic_snitch_activecasual_004,8316835561634,2024-06-06 01:27:28,purchase
synthetic_snitch_activecasual_004,8552526086306,2024-06-16 16:35:43,purchase
synthetic_snitch_activecasual_004,8258538209442,2024-06-17 21:55:27,purchase
synthetic_snitch_activecasual_005,8957122019490,2024-01-04 19:52:01,purchase
synthetic_snitch_activecasual_005,8754548211874,2024-01-21 21:41:19,purchase
synthetic_snitch_activecasual_005,8758240837794,2024-01-27 00:58:46,purchase
synthetic_snitch_activecasual_005,8694442557602,2024-01-28 19:17:47,purchase
synthetic_snitch_activecasual_005,8542298472610,2024-01-29 05:03:34,purchase
synthetic_snitch_activecasual_005,9233084219554,2024-01-30 23:04:11,purchase
synthetic_snitch_activecasual_005,8432269263010,2024-02-21 12:49:26,purchase
synthetic_snitch_activecasual_005,8607445614754,2024-03-23 11:22:40,purchase
synthetic_snitch_activecasual_005,8553920692386,2024-04-07 18:59:39,purchase
synthetic_snitch_activecasual_005,8820782104738,2024-04-14 12:17:36,purchase
synthetic_snitch_activecasual_005,8801106067618,2024-04-18 08:08:35,purchase
synthetic_snitch_activecasual_005,8706856714402,2024-06-14 15:55:10,purchase
synthetic_snitch_activecasual_005,8953084379298,2024-06-15 16:41:44,purchase
